"","Round","State","Representatives"
"12366",247,"Kansas",3
"12367",247,"Kentucky",4
"12368",247,"Louisiana",4
"12369",247,"Maine",1
"12370",247,"Maryland",6
"12371",247,"Massachusetts",6
"12372",247,"Michigan",9
"12373",247,"Minnesota",5
"12374",247,"Mississippi",3
"12375",247,"Missouri",6
"12376",247,"Montana",1
"12377",247,"Nebraska",2
"12378",247,"Nevada",3
"12379",247,"New Hampshire",1
"12380",247,"New Jersey",8
"12381",247,"New Mexico",2
"12382",247,"New York",19
"12383",247,"North Carolina",9
"12384",247,"North Dakota",1
"12385",247,"Ohio",11
"12386",247,"Oklahoma",4
"12387",247,"Oregon",4
"12388",247,"Pennsylvania",12
"12389",247,"Rhode Island",1
"12390",247,"South Carolina",4
"12391",247,"South Dakota",1
"12392",247,"Tennessee",6
"12393",247,"Texas",24
"12394",247,"Utah",3
"12395",247,"Vermont",1
"12396",247,"Virginia",8
"12397",247,"Washington",6
"12398",247,"West Virginia",2
"12399",247,"Wisconsin",5
"12400",247,"Wyoming",1
"12401",248,"Alabama",5
"12402",248,"Alaska",1
"12403",248,"Arizona",6
"12404",248,"Arkansas",3
"12405",248,"California",36
"12406",248,"Colorado",5
"12407",248,"Connecticut",3
"12408",248,"Delaware",1
"12409",248,"Florida",18
"12410",248,"Georgia",9
"12411",248,"Hawaii",1
"12412",248,"Idaho",2
"12413",248,"Illinois",12
"12414",248,"Indiana",6
"12415",248,"Iowa",3
"12416",248,"Kansas",3
"12417",248,"Kentucky",4
"12418",248,"Louisiana",4
"12419",248,"Maine",1
"12420",248,"Maryland",6
"12421",248,"Massachusetts",6
"12422",248,"Michigan",10
"12423",248,"Minnesota",5
"12424",248,"Mississippi",3
"12425",248,"Missouri",6
"12426",248,"Montana",1
"12427",248,"Nebraska",2
"12428",248,"Nevada",3
"12429",248,"New Hampshire",1
"12430",248,"New Jersey",8
"12431",248,"New Mexico",2
"12432",248,"New York",19
"12433",248,"North Carolina",9
"12434",248,"North Dakota",1
"12435",248,"Ohio",11
"12436",248,"Oklahoma",4
"12437",248,"Oregon",4
"12438",248,"Pennsylvania",12
"12439",248,"Rhode Island",1
"12440",248,"South Carolina",4
"12441",248,"South Dakota",1
"12442",248,"Tennessee",6
"12443",248,"Texas",24
"12444",248,"Utah",3
"12445",248,"Vermont",1
"12446",248,"Virginia",8
"12447",248,"Washington",6
"12448",248,"West Virginia",2
"12449",248,"Wisconsin",5
"12450",248,"Wyoming",1
"12451",249,"Alabama",5
"12452",249,"Alaska",1
"12453",249,"Arizona",6
"12454",249,"Arkansas",3
"12455",249,"California",36
"12456",249,"Colorado",5
"12457",249,"Connecticut",3
"12458",249,"Delaware",1
"12459",249,"Florida",18
"12460",249,"Georgia",9
"12461",249,"Hawaii",1
"12462",249,"Idaho",2
"12463",249,"Illinois",12
"12464",249,"Indiana",6
"12465",249,"Iowa",3
"12466",249,"Kansas",3
"12467",249,"Kentucky",4
"12468",249,"Louisiana",4
"12469",249,"Maine",1
"12470",249,"Maryland",6
"12471",249,"Massachusetts",6
"12472",249,"Michigan",10
"12473",249,"Minnesota",5
"12474",249,"Mississippi",3
"12475",249,"Missouri",6
"12476",249,"Montana",1
"12477",249,"Nebraska",2
"12478",249,"Nevada",3
"12479",249,"New Hampshire",1
"12480",249,"New Jersey",8
"12481",249,"New Mexico",2
"12482",249,"New York",19
"12483",249,"North Carolina",9
"12484",249,"North Dakota",1
"12485",249,"Ohio",11
"12486",249,"Oklahoma",4
"12487",249,"Oregon",4
"12488",249,"Pennsylvania",12
"12489",249,"Rhode Island",1
"12490",249,"South Carolina",4
"12491",249,"South Dakota",1
"12492",249,"Tennessee",6
"12493",249,"Texas",24
"12494",249,"Utah",3
"12495",249,"Vermont",1
"12496",249,"Virginia",8
"12497",249,"Washington",6
"12498",249,"West Virginia",2
"12499",249,"Wisconsin",6
"12500",249,"Wyoming",1
"12501",250,"Alabama",5
"12502",250,"Alaska",1
"12503",250,"Arizona",6
"12504",250,"Arkansas",3
"12505",250,"California",36
"12506",250,"Colorado",5
"12507",250,"Connecticut",3
"12508",250,"Delaware",1
"12509",250,"Florida",18
"12510",250,"Georgia",9
"12511",250,"Hawaii",1
"12512",250,"Idaho",2
"12513",250,"Illinois",12
"12514",250,"Indiana",6
"12515",250,"Iowa",3
"12516",250,"Kansas",3
"12517",250,"Kentucky",4
"12518",250,"Louisiana",4
"12519",250,"Maine",1
"12520",250,"Maryland",6
"12521",250,"Massachusetts",6
"12522",250,"Michigan",10
"12523",250,"Minnesota",5
"12524",250,"Mississippi",3
"12525",250,"Missouri",6
"12526",250,"Montana",1
"12527",250,"Nebraska",2
"12528",250,"Nevada",3
"12529",250,"New Hampshire",1
"12530",250,"New Jersey",8
"12531",250,"New Mexico",2
"12532",250,"New York",19
"12533",250,"North Carolina",9
"12534",250,"North Dakota",1
"12535",250,"Ohio",11
"12536",250,"Oklahoma",4
"12537",250,"Oregon",4
"12538",250,"Pennsylvania",12
"12539",250,"Rhode Island",1
"12540",250,"South Carolina",4
"12541",250,"South Dakota",1
"12542",250,"Tennessee",6
"12543",250,"Texas",24
"12544",250,"Utah",3
"12545",250,"Vermont",1
"12546",250,"Virginia",8
"12547",250,"Washington",7
"12548",250,"West Virginia",2
"12549",250,"Wisconsin",6
"12550",250,"Wyoming",1
"12551",251,"Alabama",5
"12552",251,"Alaska",1
"12553",251,"Arizona",6
"12554",251,"Arkansas",3
"12555",251,"California",36
"12556",251,"Colorado",5
"12557",251,"Connecticut",3
"12558",251,"Delaware",1
"12559",251,"Florida",18
"12560",251,"Georgia",9
"12561",251,"Hawaii",1
"12562",251,"Idaho",2
"12563",251,"Illinois",12
"12564",251,"Indiana",6
"12565",251,"Iowa",3
"12566",251,"Kansas",3
"12567",251,"Kentucky",4
"12568",251,"Louisiana",4
"12569",251,"Maine",1
"12570",251,"Maryland",6
"12571",251,"Massachusetts",6
"12572",251,"Michigan",10
"12573",251,"Minnesota",5
"12574",251,"Mississippi",3
"12575",251,"Missouri",6
"12576",251,"Montana",1
"12577",251,"Nebraska",2
"12578",251,"Nevada",3
"12579",251,"New Hampshire",1
"12580",251,"New Jersey",9
"12581",251,"New Mexico",2
"12582",251,"New York",19
"12583",251,"North Carolina",9
"12584",251,"North Dakota",1
"12585",251,"Ohio",11
"12586",251,"Oklahoma",4
"12587",251,"Oregon",4
"12588",251,"Pennsylvania",12
"12589",251,"Rhode Island",1
"12590",251,"South Carolina",4
"12591",251,"South Dakota",1
"12592",251,"Tennessee",6
"12593",251,"Texas",24
"12594",251,"Utah",3
"12595",251,"Vermont",1
"12596",251,"Virginia",8
"12597",251,"Washington",7
"12598",251,"West Virginia",2
"12599",251,"Wisconsin",6
"12600",251,"Wyoming",1
"12601",252,"Alabama",5
"12602",252,"Alaska",1
"12603",252,"Arizona",6
"12604",252,"Arkansas",3
"12605",252,"California",36
"12606",252,"Colorado",5
"12607",252,"Connecticut",3
"12608",252,"Delaware",1
"12609",252,"Florida",18
"12610",252,"Georgia",9
"12611",252,"Hawaii",1
"12612",252,"Idaho",2
"12613",252,"Illinois",12
"12614",252,"Indiana",6
"12615",252,"Iowa",3
"12616",252,"Kansas",3
"12617",252,"Kentucky",4
"12618",252,"Louisiana",4
"12619",252,"Maine",1
"12620",252,"Maryland",6
"12621",252,"Massachusetts",6
"12622",252,"Michigan",10
"12623",252,"Minnesota",5
"12624",252,"Mississippi",3
"12625",252,"Missouri",6
"12626",252,"Montana",1
"12627",252,"Nebraska",2
"12628",252,"Nevada",3
"12629",252,"New Hampshire",1
"12630",252,"New Jersey",9
"12631",252,"New Mexico",2
"12632",252,"New York",19
"12633",252,"North Carolina",9
"12634",252,"North Dakota",1
"12635",252,"Ohio",11
"12636",252,"Oklahoma",4
"12637",252,"Oregon",4
"12638",252,"Pennsylvania",12
"12639",252,"Rhode Island",1
"12640",252,"South Carolina",5
"12641",252,"South Dakota",1
"12642",252,"Tennessee",6
"12643",252,"Texas",24
"12644",252,"Utah",3
"12645",252,"Vermont",1
"12646",252,"Virginia",8
"12647",252,"Washington",7
"12648",252,"West Virginia",2
"12649",252,"Wisconsin",6
"12650",252,"Wyoming",1
"12651",253,"Alabama",5
"12652",253,"Alaska",1
"12653",253,"Arizona",6
"12654",253,"Arkansas",3
"12655",253,"California",36
"12656",253,"Colorado",5
"12657",253,"Connecticut",4
"12658",253,"Delaware",1
"12659",253,"Florida",18
"12660",253,"Georgia",9
"12661",253,"Hawaii",1
"12662",253,"Idaho",2
"12663",253,"Illinois",12
"12664",253,"Indiana",6
"12665",253,"Iowa",3
"12666",253,"Kansas",3
"12667",253,"Kentucky",4
"12668",253,"Louisiana",4
"12669",253,"Maine",1
"12670",253,"Maryland",6
"12671",253,"Massachusetts",6
"12672",253,"Michigan",10
"12673",253,"Minnesota",5
"12674",253,"Mississippi",3
"12675",253,"Missouri",6
"12676",253,"Montana",1
"12677",253,"Nebraska",2
"12678",253,"Nevada",3
"12679",253,"New Hampshire",1
"12680",253,"New Jersey",9
"12681",253,"New Mexico",2
"12682",253,"New York",19
"12683",253,"North Carolina",9
"12684",253,"North Dakota",1
"12685",253,"Ohio",11
"12686",253,"Oklahoma",4
"12687",253,"Oregon",4
"12688",253,"Pennsylvania",12
"12689",253,"Rhode Island",1
"12690",253,"South Carolina",5
"12691",253,"South Dakota",1
"12692",253,"Tennessee",6
"12693",253,"Texas",24
"12694",253,"Utah",3
"12695",253,"Vermont",1
"12696",253,"Virginia",8
"12697",253,"Washington",7
"12698",253,"West Virginia",2
"12699",253,"Wisconsin",6
"12700",253,"Wyoming",1
"12701",254,"Alabama",5
"12702",254,"Alaska",1
"12703",254,"Arizona",6
"12704",254,"Arkansas",3
"12705",254,"California",36
"12706",254,"Colorado",5
"12707",254,"Connecticut",4
"12708",254,"Delaware",1
"12709",254,"Florida",18
"12710",254,"Georgia",9
"12711",254,"Hawaii",1
"12712",254,"Idaho",2
"12713",254,"Illinois",13
"12714",254,"Indiana",6
"12715",254,"Iowa",3
"12716",254,"Kansas",3
"12717",254,"Kentucky",4
"12718",254,"Louisiana",4
"12719",254,"Maine",1
"12720",254,"Maryland",6
"12721",254,"Massachusetts",6
"12722",254,"Michigan",10
"12723",254,"Minnesota",5
"12724",254,"Mississippi",3
"12725",254,"Missouri",6
"12726",254,"Montana",1
"12727",254,"Nebraska",2
"12728",254,"Nevada",3
"12729",254,"New Hampshire",1
"12730",254,"New Jersey",9
"12731",254,"New Mexico",2
"12732",254,"New York",19
"12733",254,"North Carolina",9
"12734",254,"North Dakota",1
"12735",254,"Ohio",11
"12736",254,"Oklahoma",4
"12737",254,"Oregon",4
"12738",254,"Pennsylvania",12
"12739",254,"Rhode Island",1
"12740",254,"South Carolina",5
"12741",254,"South Dakota",1
"12742",254,"Tennessee",6
"12743",254,"Texas",24
"12744",254,"Utah",3
"12745",254,"Vermont",1
"12746",254,"Virginia",8
"12747",254,"Washington",7
"12748",254,"West Virginia",2
"12749",254,"Wisconsin",6
"12750",254,"Wyoming",1
"12751",255,"Alabama",5
"12752",255,"Alaska",1
"12753",255,"Arizona",6
"12754",255,"Arkansas",3
"12755",255,"California",36
"12756",255,"Colorado",5
"12757",255,"Connecticut",4
"12758",255,"Delaware",1
"12759",255,"Florida",18
"12760",255,"Georgia",9
"12761",255,"Hawaii",1
"12762",255,"Idaho",2
"12763",255,"Illinois",13
"12764",255,"Indiana",6
"12765",255,"Iowa",3
"12766",255,"Kansas",3
"12767",255,"Kentucky",4
"12768",255,"Louisiana",4
"12769",255,"Maine",1
"12770",255,"Maryland",6
"12771",255,"Massachusetts",6
"12772",255,"Michigan",10
"12773",255,"Minnesota",5
"12774",255,"Mississippi",3
"12775",255,"Missouri",6
"12776",255,"Montana",1
"12777",255,"Nebraska",2
"12778",255,"Nevada",3
"12779",255,"New Hampshire",1
"12780",255,"New Jersey",9
"12781",255,"New Mexico",2
"12782",255,"New York",19
"12783",255,"North Carolina",9
"12784",255,"North Dakota",1
"12785",255,"Ohio",11
"12786",255,"Oklahoma",4
"12787",255,"Oregon",4
"12788",255,"Pennsylvania",12
"12789",255,"Rhode Island",1
"12790",255,"South Carolina",5
"12791",255,"South Dakota",1
"12792",255,"Tennessee",6
"12793",255,"Texas",25
"12794",255,"Utah",3
"12795",255,"Vermont",1
"12796",255,"Virginia",8
"12797",255,"Washington",7
"12798",255,"West Virginia",2
"12799",255,"Wisconsin",6
"12800",255,"Wyoming",1
"12801",256,"Alabama",5
"12802",256,"Alaska",1
"12803",256,"Arizona",6
"12804",256,"Arkansas",3
"12805",256,"California",36
"12806",256,"Colorado",5
"12807",256,"Connecticut",4
"12808",256,"Delaware",1
"12809",256,"Florida",18
"12810",256,"Georgia",10
"12811",256,"Hawaii",1
"12812",256,"Idaho",2
"12813",256,"Illinois",13
"12814",256,"Indiana",6
"12815",256,"Iowa",3
"12816",256,"Kansas",3
"12817",256,"Kentucky",4
"12818",256,"Louisiana",4
"12819",256,"Maine",1
"12820",256,"Maryland",6
"12821",256,"Massachusetts",6
"12822",256,"Michigan",10
"12823",256,"Minnesota",5
"12824",256,"Mississippi",3
"12825",256,"Missouri",6
"12826",256,"Montana",1
"12827",256,"Nebraska",2
"12828",256,"Nevada",3
"12829",256,"New Hampshire",1
"12830",256,"New Jersey",9
"12831",256,"New Mexico",2
"12832",256,"New York",19
"12833",256,"North Carolina",9
"12834",256,"North Dakota",1
"12835",256,"Ohio",11
"12836",256,"Oklahoma",4
"12837",256,"Oregon",4
"12838",256,"Pennsylvania",12
"12839",256,"Rhode Island",1
"12840",256,"South Carolina",5
"12841",256,"South Dakota",1
"12842",256,"Tennessee",6
"12843",256,"Texas",25
"12844",256,"Utah",3
"12845",256,"Vermont",1
"12846",256,"Virginia",8
"12847",256,"Washington",7
"12848",256,"West Virginia",2
"12849",256,"Wisconsin",6
"12850",256,"Wyoming",1
"12851",257,"Alabama",5
"12852",257,"Alaska",1
"12853",257,"Arizona",6
"12854",257,"Arkansas",3
"12855",257,"California",37
"12856",257,"Colorado",5
"12857",257,"Connecticut",4
"12858",257,"Delaware",1
"12859",257,"Florida",18
"12860",257,"Georgia",10
"12861",257,"Hawaii",1
"12862",257,"Idaho",2
"12863",257,"Illinois",13
"12864",257,"Indiana",6
"12865",257,"Iowa",3
"12866",257,"Kansas",3
"12867",257,"Kentucky",4
"12868",257,"Louisiana",4
"12869",257,"Maine",1
"12870",257,"Maryland",6
"12871",257,"Massachusetts",6
"12872",257,"Michigan",10
"12873",257,"Minnesota",5
"12874",257,"Mississippi",3
"12875",257,"Missouri",6
"12876",257,"Montana",1
"12877",257,"Nebraska",2
"12878",257,"Nevada",3
"12879",257,"New Hampshire",1
"12880",257,"New Jersey",9
"12881",257,"New Mexico",2
"12882",257,"New York",19
"12883",257,"North Carolina",9
"12884",257,"North Dakota",1
"12885",257,"Ohio",11
"12886",257,"Oklahoma",4
"12887",257,"Oregon",4
"12888",257,"Pennsylvania",12
"12889",257,"Rhode Island",1
"12890",257,"South Carolina",5
"12891",257,"South Dakota",1
"12892",257,"Tennessee",6
"12893",257,"Texas",25
"12894",257,"Utah",3
"12895",257,"Vermont",1
"12896",257,"Virginia",8
"12897",257,"Washington",7
"12898",257,"West Virginia",2
"12899",257,"Wisconsin",6
"12900",257,"Wyoming",1
"12901",258,"Alabama",5
"12902",258,"Alaska",1
"12903",258,"Arizona",6
"12904",258,"Arkansas",3
"12905",258,"California",37
"12906",258,"Colorado",5
"12907",258,"Connecticut",4
"12908",258,"Delaware",1
"12909",258,"Florida",18
"12910",258,"Georgia",10
"12911",258,"Hawaii",1
"12912",258,"Idaho",2
"12913",258,"Illinois",13
"12914",258,"Indiana",6
"12915",258,"Iowa",3
"12916",258,"Kansas",3
"12917",258,"Kentucky",4
"12918",258,"Louisiana",4
"12919",258,"Maine",1
"12920",258,"Maryland",6
"12921",258,"Massachusetts",6
"12922",258,"Michigan",10
"12923",258,"Minnesota",5
"12924",258,"Mississippi",3
"12925",258,"Missouri",6
"12926",258,"Montana",1
"12927",258,"Nebraska",2
"12928",258,"Nevada",3
"12929",258,"New Hampshire",1
"12930",258,"New Jersey",9
"12931",258,"New Mexico",2
"12932",258,"New York",19
"12933",258,"North Carolina",9
"12934",258,"North Dakota",1
"12935",258,"Ohio",11
"12936",258,"Oklahoma",4
"12937",258,"Oregon",4
"12938",258,"Pennsylvania",13
"12939",258,"Rhode Island",1
"12940",258,"South Carolina",5
"12941",258,"South Dakota",1
"12942",258,"Tennessee",6
"12943",258,"Texas",25
"12944",258,"Utah",3
"12945",258,"Vermont",1
"12946",258,"Virginia",8
"12947",258,"Washington",7
"12948",258,"West Virginia",2
"12949",258,"Wisconsin",6
"12950",258,"Wyoming",1
"12951",259,"Alabama",5
"12952",259,"Alaska",1
"12953",259,"Arizona",6
"12954",259,"Arkansas",3
"12955",259,"California",37
"12956",259,"Colorado",5
"12957",259,"Connecticut",4
"12958",259,"Delaware",1
"12959",259,"Florida",19
"12960",259,"Georgia",10
"12961",259,"Hawaii",1
"12962",259,"Idaho",2
"12963",259,"Illinois",13
"12964",259,"Indiana",6
"12965",259,"Iowa",3
"12966",259,"Kansas",3
"12967",259,"Kentucky",4
"12968",259,"Louisiana",4
"12969",259,"Maine",1
"12970",259,"Maryland",6
"12971",259,"Massachusetts",6
"12972",259,"Michigan",10
"12973",259,"Minnesota",5
"12974",259,"Mississippi",3
"12975",259,"Missouri",6
"12976",259,"Montana",1
"12977",259,"Nebraska",2
"12978",259,"Nevada",3
"12979",259,"New Hampshire",1
"12980",259,"New Jersey",9
"12981",259,"New Mexico",2
"12982",259,"New York",19
"12983",259,"North Carolina",9
"12984",259,"North Dakota",1
"12985",259,"Ohio",11
"12986",259,"Oklahoma",4
"12987",259,"Oregon",4
"12988",259,"Pennsylvania",13
"12989",259,"Rhode Island",1
"12990",259,"South Carolina",5
"12991",259,"South Dakota",1
"12992",259,"Tennessee",6
"12993",259,"Texas",25
"12994",259,"Utah",3
"12995",259,"Vermont",1
"12996",259,"Virginia",8
"12997",259,"Washington",7
"12998",259,"West Virginia",2
"12999",259,"Wisconsin",6
"13000",259,"Wyoming",1
"13001",260,"Alabama",5
"13002",260,"Alaska",1
"13003",260,"Arizona",6
"13004",260,"Arkansas",3
"13005",260,"California",37
"13006",260,"Colorado",5
"13007",260,"Connecticut",4
"13008",260,"Delaware",1
"13009",260,"Florida",19
"13010",260,"Georgia",10
"13011",260,"Hawaii",1
"13012",260,"Idaho",2
"13013",260,"Illinois",13
"13014",260,"Indiana",6
"13015",260,"Iowa",3
"13016",260,"Kansas",3
"13017",260,"Kentucky",4
"13018",260,"Louisiana",5
"13019",260,"Maine",1
"13020",260,"Maryland",6
"13021",260,"Massachusetts",6
"13022",260,"Michigan",10
"13023",260,"Minnesota",5
"13024",260,"Mississippi",3
"13025",260,"Missouri",6
"13026",260,"Montana",1
"13027",260,"Nebraska",2
"13028",260,"Nevada",3
"13029",260,"New Hampshire",1
"13030",260,"New Jersey",9
"13031",260,"New Mexico",2
"13032",260,"New York",19
"13033",260,"North Carolina",9
"13034",260,"North Dakota",1
"13035",260,"Ohio",11
"13036",260,"Oklahoma",4
"13037",260,"Oregon",4
"13038",260,"Pennsylvania",13
"13039",260,"Rhode Island",1
"13040",260,"South Carolina",5
"13041",260,"South Dakota",1
"13042",260,"Tennessee",6
"13043",260,"Texas",25
"13044",260,"Utah",3
"13045",260,"Vermont",1
"13046",260,"Virginia",8
"13047",260,"Washington",7
"13048",260,"West Virginia",2
"13049",260,"Wisconsin",6
"13050",260,"Wyoming",1
"13051",261,"Alabama",5
"13052",261,"Alaska",1
"13053",261,"Arizona",6
"13054",261,"Arkansas",3
"13055",261,"California",37
"13056",261,"Colorado",5
"13057",261,"Connecticut",4
"13058",261,"Delaware",1
"13059",261,"Florida",19
"13060",261,"Georgia",10
"13061",261,"Hawaii",1
"13062",261,"Idaho",2
"13063",261,"Illinois",13
"13064",261,"Indiana",6
"13065",261,"Iowa",3
"13066",261,"Kansas",3
"13067",261,"Kentucky",4
"13068",261,"Louisiana",5
"13069",261,"Maine",1
"13070",261,"Maryland",6
"13071",261,"Massachusetts",7
"13072",261,"Michigan",10
"13073",261,"Minnesota",5
"13074",261,"Mississippi",3
"13075",261,"Missouri",6
"13076",261,"Montana",1
"13077",261,"Nebraska",2
"13078",261,"Nevada",3
"13079",261,"New Hampshire",1
"13080",261,"New Jersey",9
"13081",261,"New Mexico",2
"13082",261,"New York",19
"13083",261,"North Carolina",9
"13084",261,"North Dakota",1
"13085",261,"Ohio",11
"13086",261,"Oklahoma",4
"13087",261,"Oregon",4
"13088",261,"Pennsylvania",13
"13089",261,"Rhode Island",1
"13090",261,"South Carolina",5
"13091",261,"South Dakota",1
"13092",261,"Tennessee",6
"13093",261,"Texas",25
"13094",261,"Utah",3
"13095",261,"Vermont",1
"13096",261,"Virginia",8
"13097",261,"Washington",7
"13098",261,"West Virginia",2
"13099",261,"Wisconsin",6
"13100",261,"Wyoming",1
"13101",262,"Alabama",5
"13102",262,"Alaska",1
"13103",262,"Arizona",6
"13104",262,"Arkansas",3
"13105",262,"California",37
"13106",262,"Colorado",5
"13107",262,"Connecticut",4
"13108",262,"Delaware",1
"13109",262,"Florida",19
"13110",262,"Georgia",10
"13111",262,"Hawaii",1
"13112",262,"Idaho",2
"13113",262,"Illinois",13
"13114",262,"Indiana",6
"13115",262,"Iowa",3
"13116",262,"Kansas",3
"13117",262,"Kentucky",4
"13118",262,"Louisiana",5
"13119",262,"Maine",1
"13120",262,"Maryland",6
"13121",262,"Massachusetts",7
"13122",262,"Michigan",10
"13123",262,"Minnesota",5
"13124",262,"Mississippi",3
"13125",262,"Missouri",6
"13126",262,"Montana",1
"13127",262,"Nebraska",2
"13128",262,"Nevada",3
"13129",262,"New Hampshire",1
"13130",262,"New Jersey",9
"13131",262,"New Mexico",2
"13132",262,"New York",19
"13133",262,"North Carolina",10
"13134",262,"North Dakota",1
"13135",262,"Ohio",11
"13136",262,"Oklahoma",4
"13137",262,"Oregon",4
"13138",262,"Pennsylvania",13
"13139",262,"Rhode Island",1
"13140",262,"South Carolina",5
"13141",262,"South Dakota",1
"13142",262,"Tennessee",6
"13143",262,"Texas",25
"13144",262,"Utah",3
"13145",262,"Vermont",1
"13146",262,"Virginia",8
"13147",262,"Washington",7
"13148",262,"West Virginia",2
"13149",262,"Wisconsin",6
"13150",262,"Wyoming",1
"13151",263,"Alabama",5
